id,repository,number,state,title,labels,is_pull_request,created_at,updated_at,closed_at,author,comments,url,body
285566225,pytorch/glow,210,CLOSED,Add Autoencoder example,enhancement,False,2018-01-02T23:35:55Z,2018-09-05T20:36:10Z,2018-09-05T20:36:10Z,goldsborough,1,https://github.com/pytorch/glow/issues/210,"An autoencoder is a very basic neural network that takes in some input, encodes it into a lower-dimensional representation, and then decodes it back into something that should ideally be identical to the input. We should try to implement such an autoencoder with Glow. An extension of this would be to make a variational autoencoder."
285568911,pytorch/glow,211,CLOSED,Download script should provide option of which dataset to download,enhancement,False,2018-01-02T23:54:37Z,2018-04-30T19:00:08Z,2018-01-03T07:02:50Z,goldsborough,0,https://github.com/pytorch/glow/issues/211,"Currently the script that downloads datasets downloads all of them at once. We should add command line options to control which one. E.g. when I only want MNIST, I shouldn't have to download the other large datasets."
285880614,pytorch/glow,222,CLOSED,ASAN build is broken,,False,2018-01-04T04:43:59Z,2018-04-30T19:00:08Z,2018-01-08T22:43:07Z,rdzhabarov,3,https://github.com/pytorch/glow/issues/222,"Steps to reproduce:  cmake -G Ninja --DGLOW_USE_SANITIZER=Address ../glow ninja all  [1/83] Linking CXX executable bin/emulator FAILED: bin/emulator  : && /Applications/Xcode_9.0.1_fb.app/Contents/Developer/Toolchains/XcodeDefault.xctoolchain/usr/bin/c++  -Wall -fno-exceptions -fno-rtti -g -fno-omit-frame-pointer -O0 -Wl,-search_paths_first -Wl,-headerpad_max_install_names  tools/emulator/CMakeFiles/emulator.dir/emulator.cpp.o  -o bin/emulator   && : Undefined symbols for architecture x86_64:   ""___asan_init"", referenced from:       _asan.module_ctor in emulator.cpp.o   ""___asan_version_mismatch_check_apple_900"", referenced from:       _asan.module_ctor in emulator.cpp.o ld: symbol(s) not found for architecture x86_64 clang: error: linker command failed with exit code 1 (use -v to see invocation)"
287680913,pytorch/glow,250,CLOSED,ExecutionEngine.runBatch fails with weird error when it's run on a network compiled with Infer mode,bug,False,2018-01-11T06:51:38Z,2018-09-08T17:08:56Z,2018-09-08T17:08:56Z,rdzhabarov,2,https://github.com/pytorch/glow/issues/250,Reproduce: Compile with asan and execute runBatch on network compiled with Infer mode. We should check how NN was originally compiled and throw an appropriate exception in case of incompatibility. Upd: Make an assert instead of throwing an exception.
291982747,pytorch/glow,366,CLOSED,readPngImage() leaks memory when image fails to read,good first issue,False,2018-01-26T17:58:39Z,2018-11-28T15:52:05Z,2018-11-28T15:52:05Z,artemrakhov-glow,0,https://github.com/pytorch/glow/issues/366,"Also, we don't take into account what was returned from readPngImage(). E.g. must wrap readPngImage() call into assert: GLOW_ASSERT(!readPngImage() ... )"
315711293,pytorch/glow,903,CLOSED,Build failure on MacOS,,False,2018-04-19T03:04:08Z,2018-04-30T19:00:42Z,2018-04-19T03:49:50Z,yinghai,4,https://github.com/pytorch/glow/issues/903,"Hi folks, I followed the README and tried to build Glow but got the following error: FAILED: lib/Graph/CMakeFiles/Graph.dir/Graph.cpp.o /Applications/Xcode.app/Contents/Developer/Toolchains/XcodeDefault.xctoolchain/usr/bin/c++  -DGLOW_WITH_OPENCL=1 -I../include -Iinclude -I. -isystem /usr/local/opt/llvm/include -Wall -fno-exceptions -fno- rtti -g -fno-omit-frame-pointer -O0 -fvisibility=hidden -fvisibility-inlines-hidden   -std=c++14 -MD -MT lib/Graph/CMakeFiles/Graph.dir/Graph.cpp.o -MF lib/Graph/CMakeFiles/Graph.dir/Graph.cpp.o.d -o lib/ Graph/CMakeFiles/Graph.dir/Graph.cpp.o -c ../lib/Graph/Graph.cpp ../lib/Graph/Graph.cpp:871:19: error: invalid operands to binary expression ('llvm::StringRef' and 'const char *')       (namePrefix + "".initial_state"").str(), Variable::VisibilityKind::Public,        ~~~~~~~~~~ ^ ~~~~~~~~~~~~~~~~  My build command is  cmake -G Ninja .. -DCMAKE_PREFIX_PATH=/usr/local/opt/llvm Any idea what had gone wrong? Thanks!"
320139842,pytorch/glow,980,CLOSED,Performance compared with NNVM/TVM,,False,2018-05-04T02:50:54Z,2018-09-06T03:20:16Z,2018-09-05T20:48:37Z,knsong,4,https://github.com/pytorch/glow/issues/980,"Except for the performance of Glow on Resnet50 etc compared with TensorFlow1.7, will there be some more benchmarks such as comparing Glow with NNVM/TVM on CPU/GPU?"
320458309,pytorch/glow,985,CLOSED,[unittest coverage] Improve test coverage for various aspects of glow,help wanted;good first issue,False,2018-05-04T23:34:11Z,2019-04-29T22:09:47Z,2019-04-29T22:09:47Z,rdzhabarov,7,https://github.com/pytorch/glow/issues/985,"Every master commit invokes coverage build and the results of coverage build can be found: https://fb-glow-assets.s3.amazonaws.com/coverage/coverage-master/index.html It would be great to improve test coverage for certain low coverage places. That's a good first issue to get some familiarity with the glow code base, contributions are appreciated."
321010329,pytorch/glow,997,CLOSED,Support GlobalAveragePool,,False,2018-05-08T01:17:48Z,2018-05-17T16:24:37Z,2018-05-17T16:24:37Z,artemrakhov-glow,2,https://github.com/pytorch/glow/issues/997,"ONNX implementation of squeezenet uses GlobalAveragePool. Here's the spec. GlobalAveragePool could be represented as simple AveragePool with kernel size equal to size of image. One way to support is to ""lower"" at Graph creation stage. I.e. do something similar to ChannelShuffle (commits: 1 2). Alternatively, we could create GlobalAveragePoolNode and lower it at normal lowering stage, but I don't see any benefits of doing so. Also, AveragePool in ONNX spec supports averaging across any-shaped N-dimensional box. Currently we support only square boxes. This may or may not be an issue for lowering GlobalAveragePool."
322026496,pytorch/glow,1019,CLOSED,icon/logo design proposal,,False,2018-05-10T18:05:08Z,2018-05-11T03:50:57Z,2018-05-11T03:50:57Z,Tobaloidee,2,https://github.com/pytorch/glow/issues/1019,"Hi, I am a graphic designer and i want to contribute to your nice project by proposing an icon/logo design. If you like and want to use it i will be gladly sending you the files as a gift for free. Here is what i come up with: Design idea- letter G is very visible for the initial of Glow, it also shows gears which represents machine or engine. another element it shows is a sun that glows which literally represents glow. icon  logotype  I hope you like and make you wanna use it. it there's any modification that you would like to do please let me know and i will edit. Thanks and best regards! -Tobaloidee"
324518315,pytorch/glow,1050,CLOSED,Add `const` to glow::differentiate() `conf` argument,,False,2018-05-18T18:59:21Z,2018-05-20T00:15:24Z,2018-05-20T00:15:24Z,stoklund,0,https://github.com/pytorch/glow/issues/1050,"The glow::differentiate() function takes a mutable reference to a TrainingConfig struct, but it doesn't seem to modify it. Could that argument be changed to a const reference instead?"
325729120,pytorch/glow,1066,CLOSED,Use deterministic PRNG seeds for testing,,False,2018-05-23T14:21:47Z,2018-06-01T22:16:28Z,2018-06-01T22:16:28Z,stoklund,5,https://github.com/pytorch/glow/issues/1066,"Over in #1065, we have an example of a unit test that fails intermittently depending on the pseudo-random numbers delivered by nextRand(). This function uses a static PRNG, so while it is seeded deterministically, reordering tests will give them different pseudo-random numbers. The PRNG state is also shared between threads, so in a multithreaded environment the pseudo-random numbers will be non-deterministic. One way of solving this problem would be to make the PRNG state a member of the Module class and change the initXavier() and randomize() methods of Tensor to take an explicit PRNG state parameter."
326219171,pytorch/glow,1076,CLOSED,"[OpenCL] clBuildProgram Failed. __kernel function cannot have argument whose type is, or contains, type size_t.",,False,2018-05-24T17:29:04Z,2018-05-24T21:07:34Z,2018-05-24T21:07:34Z,terminal-oni,6,https://github.com/pytorch/glow/issues/1076,"Here is the clinfo output for my system pastebin I've compiled glow with OpenCL support as follows $ cmake -G Ninja -DCMAKE_BUILD_TYPE=Debug -DGLOW_WITH_CPU=1 -DGLOW_WITH_OPENCL=1  ../glow $ ninja all  Whenever I try to run any of the unittests or demos with the -opencl command line option, I get : <kernel>:282:1: error: unexpected type name 'vtype': expected expression DEFINE_OPENCL_UNARY_DATA_PARALLEL_KERNEL_WITH_IMM_OPERAND(splat, float, SRC) ^ <kernel>:240:19: note: expanded from macro 'DEFINE_OPENCL_UNARY_DATA_PARALLEL_KERNEL_WITH_IMM_OPERAND'       vtype SRC = vtype(val);                                                  \                   ^ <kernel>:283:1: error: unexpected type name 'vtype': expected expression DEFINE_OPENCL_UNARY_DATA_PARALLEL_KERNEL_WITH_IMM_OPERAND(splat_u, ulong, SRC) ^ <kernel>:240:19: note: expanded from macro 'DEFINE_OPENCL_UNARY_DATA_PARALLEL_KERNEL_WITH_IMM_OPERAND'       vtype SRC = vtype(val);                                                  \                   ^ <kernel>:334:59: error: __kernel function cannot have argument whose type is, or contains, type size_t                                 cl_uint32_t batch, size_t numSlice,                                                           ^ <kernel>:335:40: error: __kernel function cannot have argument whose type is, or contains, type size_ta                                 size_t sliceSize) {                                        ^  /glow/lib/Backends/OpenCL/OpenCL.cpp:189: failed assertion `err == CL_SUCCESS && ""clBuildProgram Failed.""'  I'm far from conversant in OpenCL but I made the changes that the compiler highlights diff --git a/lib/Backends/OpenCL/kernels.cl b/lib/Backends/OpenCL/kernels.cl index f51a1267..17b96644 100644 --- a/lib/Backends/OpenCL/kernels.cl +++ b/lib/Backends/OpenCL/kernels.cl @@ -238,7 +238,7 @@ size_t getNCHW(ShapeNCHW s, cl_uint32_t n, cl_uint32_t c, cl_uint32_t h,        vstore8(VAL, i * 2, dest);                                               \      }                                                                          \      {                                                                          \ -      vtype SRC = vtype(val);                                                  \ +      vtype SRC = (vtype)val;                                                  \        vtype VAL = body;                                                        \        vstore8(VAL, i * 2 + 1, dest);                                           \      }                                                                          \ @@ -332,8 +332,8 @@ __kernel void batchedreduceaddK(__global float *dest, __global float *batch,  }    __kernel void batchedreduceaddW(__global void *mem, cl_uint32_t dest, -                                cl_uint32_t batch, size_t numSlice, -                                size_t sliceSize) { +                                cl_uint32_t batch, cl_uint32_t numSlice, +                                cl_uint32_t sliceSize) {    batchedreduceaddK(&mem[dest], &mem[batch], numSlice, sliceSize);  }   Now, OCLTest, MLTest, ptb all work fine with OpenCL backend but operatorTest, JITTest and mnist all fail certain tests. [ RUN      ] OpenCL/Operator.simplePredication/0 glow/lib/Backends/OpenCL/OpenCL.cpp:197: failed assertion `err == CL_SUCCESS && ""Unable to set parameter""' [ RUN      ] OpenCL/BackendCorrectnessTest.poolMaxGradTest/0 glow/lib/Backends/OpenCL/OpenCL.cpp:197: failed assertion `err == CL_SUCCESS && ""Unable to set parameter""' $ ./bin/mnist -opencl Loading the mnist database. Loaded 50000 images. Training. Training - epoch #0 glow/lib/Backends/OpenCL/OpenCL.cpp:197: failed assertion `err == CL_SUCCESS && ""Unable to set parameter""'   How can I resolve this?"
327914441,pytorch/glow,1086,CLOSED,test target dependencies are incomplete,,False,2018-05-30T21:59:10Z,2018-06-06T16:22:30Z,2018-06-06T16:22:30Z,qcolombet,6,https://github.com/pytorch/glow/issues/1086,"One thing I noticed, the dependencies are not correct in the cmake. In effect, if you run ninja test without building glow first, it will fail because the tests don't depend on glow being built. This is problematic as we may update glow, forget to rebuild, and run the tests and think that everything is okay whereas we would run the old code."
329678327,pytorch/glow,1107,CLOSED,Support non-square padding for Convolution operator,,False,2018-06-06T01:24:50Z,2018-08-10T21:22:10Z,2018-08-10T18:07:03Z,artemrakhov-glow,3,https://github.com/pytorch/glow/issues/1107,"Convolution is the most important operator for Computer Vision NNs. The simplest implementation (our Interpreter backend) could be found here:                glow/lib/Backends/Interpreter/InterpreterNodes.cpp                    Line 40       in       405e632                                                 void Interpreter::fwdConvolutionInst_FloatImpl(Value *inV, Value *outV,                     It has parameters, such as group, pad, stride, filterSize. Convolution is 2D operation (it always works with 2D image and 2D filter, and produces 2D result). Right now all our Convolution implementations assume that pad is the same for both dimensions (image height and width). But for some models (very rarely) it's not true. In general case, there could be 4 different pads: left side, right side, top side, bottom side. We need to change ""pad"" to be a vector instead of a single number (for ConvolutionNode and ConvolutionInstr). And change all the implementations: Interpreter (float and quantized), CPU (float and quantized). Later, we also need to support uneven paddings in ConvolutionGradNode (which is backward pass for Convolution). Note, that our Convolution for CPU backend is highly optimized, and in theory complicating its code may lead to losing performance. In practice, I highly doubt that this could happen, but worth to check performance after the change just to be sure. One can run tests/images/run.sh -cpu -iterations=100 with and without the change, and make sure that average performance numbers are within 1%. Here is ONNX specification of Conv operator: https://github.com/onnx/onnx/blob/master/docs/Operators.md#conv One can notice that not only padding is represented as array there, but also stride and filterSize are represented as array. Changing these is lower priority, and there's no immediate need. Just good thing to have. Another direction of future work: support non-square padding in PoolMax and PoolAvg operators."
332998775,pytorch/glow,1144,CLOSED,Add support for building under Windows:),help wanted,False,2018-06-16T16:31:38Z,2019-02-07T18:13:36Z,2019-02-07T18:13:36Z,lygstate,11,https://github.com/pytorch/glow/issues/1144,
334162103,pytorch/glow,1157,CLOSED,Resnet 50 example segfault,,False,2018-06-20T16:39:51Z,2018-06-24T19:09:47Z,2018-06-24T19:09:47Z,markrogersjr,3,https://github.com/pytorch/glow/issues/1157,"Hi, I'm trying to run the Resnet 50 example in examples/bundles. My examples/bundles/resnet50/Makefile bundle has LOADER?=~/build_Debug/bin/image-classifier GLOW_SRC?=~/glow  Upon executing make run, I get File ‘resnet50/predict_net.pbtxt’ already there; not retrieving.  File ‘resnet50/predict_net.pb’ already there; not retrieving.  File ‘resnet50/init_net.pb’ already there; not retrieving.  Model: resnet50_profile  File: /home/ubuntu/glow/tests/images/imagenet/cat_285.png Result:285  File: /home/ubuntu/glow/tests/images/imagenet/dog_207.png Result:207  File: /home/ubuntu/glow/tests/images/imagenet/zebra_340.png Result:340 Segmentation fault (core dumped) Makefile:37: recipe for target 'build/resnet50.o' failed make: *** [build/resnet50.o] Error 139  Then, without quantization (QUANTIZE=NO make run), I get File ‘resnet50/predict_net.pbtxt’ already there; not retrieving.  File ‘resnet50/predict_net.pb’ already there; not retrieving.  File ‘resnet50/init_net.pb’ already there; not retrieving.  Segmentation fault (core dumped) Makefile:42: recipe for target 'build/resnet50.o' failed make: *** [build/resnet50.o] Error 139  Device: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz OS: Ubuntu 16.04.4 LTS"
335998175,pytorch/glow,1178,CLOSED,Assumptions baked in the Graph optimizer not checked anywhere,,False,2018-06-26T21:30:50Z,2019-04-26T05:04:39Z,2019-04-26T05:04:39Z,qcolombet,2,https://github.com/pytorch/glow/issues/1178,"Some of the Graph optimizations assume that some nodes have variables as their inputs (e.g., batch normalization, convolution) and that these variables are used only in those nodes. Although this currently matches what the importers emit, this creates an unwelcome coupling. In essence, we could spot usage of cast<Variable> sprinkled in the code base. We should either:  Check these assumptions in the related verify methods, or Fix the optimizer (and the hand written test cases)  I am tempted to go with #2 because: A. Only the optimizer, importer and test cases have these assumptions baked in (for instance, the CPU optimization for convolution optimizeCPUConv is fine without those, same for the lowering and the interpreter.) B. It is not unlikely that constant Variables with the same value would be uniqued and be shared across different uses and that's never checked. C. With the introduce of the load node, those optimizations will need to be taught how to look through loads anyway."
336048935,pytorch/glow,1180,CLOSED,Travis CI should use travis-ci.org url in README.md,,False,2018-06-27T01:49:05Z,2018-06-27T02:53:58Z,2018-06-27T02:53:58Z,lygstate,1,https://github.com/pytorch/glow/issues/1180,
336051490,pytorch/glow,1181,CLOSED,Consider enabling OpenCL in CI by using pocl.,,False,2018-06-27T02:05:03Z,2018-11-15T22:18:26Z,2018-11-15T22:18:26Z,lygstate,7,https://github.com/pytorch/glow/issues/1181,"And currently the CPU jit version is far slower than the Interpreter version, that's werid."
336666133,pytorch/glow,1187,CLOSED,Does the size_t & uint64_t really necessary in opencl kernel.cl?,,False,2018-06-28T15:16:24Z,2019-11-23T07:41:23Z,2018-08-27T02:16:10Z,lygstate,8,https://github.com/pytorch/glow/issues/1187,"First of all NVIDIA CUDA OpenCL doesn't support size_t. Besides, When compiling the executable under 32 bit application, uint64_t about to be another issue:0 cause in kernel typedef struct {   cl_uint64_t n; // Number of samples   cl_uint64_t h; // Height   cl_uint64_t w; // Width   cl_uint64_t c; // Number of channels } ShapeNHWC;  but in C++ struct ShapeNCHW {   size_t n; // Number of samples   size_t c; // Number of Channels   size_t h; // Height   size_t w; // Width  There is inconsistence between OpenCL kernel & C++ code about size_t /uint64_t. We may need to define a fixed coding style about size_t & uint64_t."
336722118,pytorch/glow,1189,CLOSED,Add support for BUCK build,help wanted,False,2018-06-28T18:01:07Z,2018-12-17T18:09:14Z,2018-12-17T18:09:14Z,rdzhabarov,2,https://github.com/pytorch/glow/issues/1189,We should be able to build Glow compiler with the Buck. You can get more details on BUCK here.
336723129,pytorch/glow,1190,CLOSED,[onnxifi] Execute Resnet50 via ONNXIFI interface,,False,2018-06-28T18:04:03Z,2018-11-21T19:02:28Z,2018-08-28T18:52:35Z,rdzhabarov,11,https://github.com/pytorch/glow/issues/1190,Support ONNXIFI interface
338113348,pytorch/glow,1212,CLOSED,image-classifier behaves differently with one or several images for densenet121,,False,2018-07-04T02:53:07Z,2018-07-18T16:16:29Z,2018-07-18T16:16:29Z,qcolombet,21,https://github.com/pytorch/glow/issues/1212,"I noticed that the image-classifier returns different results if invoked with one file at a time and all the same file at once and was wondering if this is expected. To reproduce: $ ./bin/image-classifier  tests/images/imagenet/* -image_mode=0to1 -m=densenet121/model.onnx $ ./bin/image-classifier  tests/images/imagenet/cat_285.png -image_mode=0to1 -m=densenet121/model.onnx Result: With all the files at once: Model: densenet121/model.onnx File: tests/images/imagenet/cat_285.png Result:281 File: tests/images/imagenet/dog_207.png Result:207 File: tests/images/imagenet/zebra_340.png Result:340 With one at a time: Model: densenet121/model.onnx File: tests/images/imagenet/cat_285.png Result:674 Model: densenet121/model.onnx File: tests/images/imagenet/dog_207.png Result:674 Model: densenet121/model.onnx File: tests/images/imagenet/zebra_340.png Result:674 Also when there is only one file given, the process takes much longer to produce a result. Is this expected?"
339049998,pytorch/glow,1227,CLOSED,Refactor Backend interface,,False,2018-07-06T19:35:25Z,2018-12-18T00:22:10Z,2018-12-18T00:22:10Z,stoklund,8,https://github.com/pytorch/glow/issues/1227,"The glow::Backend interface is current storing a lot of state, and it needs to be refactored. We want to clearly separate the hardware abstraction layer from the different kinds of state we're storing. Over in #1176 we want to compile multiple functions to run on different CPUs. In the future, we also want to support multiple GPUs and other accelerators, so we need a backend interface that separates state related to different functions and different execution units. I'll elaborate on a design in the comments below."
339519104,pytorch/glow,1234,CLOSED,"Separate HAL, temporary state, and compiled functions",,False,2018-07-09T16:22:18Z,2018-07-12T20:12:57Z,2018-07-12T20:12:57Z,stoklund,1,https://github.com/pytorch/glow/issues/1234,"This is part of the Backend refactoring in #1227. The goal is to have the Backend sub-classes represent the hardware abstraction layer. The instances hold no mutable state, and all actions are performed through const virtual functions. Proposed interface: class Backend {   virtual bool transformPreLowering(Function *F, CompilationMode mode) const;   virtual bool transformPostLowering(Function *F, CompilationMode mode) const;   virtual bool isOpSupported(Kinded::Kind opKind, ElemKind elementTy) const;   virtual bool shouldLower(const Node *N) const;   virtual bool shouldShareBuffers() const;    /// Compile an IR function, consuming it in the process.   /// Returns a new object representing the compiled function.   virtual unique_ptr<CompiledFunction> compileFunction(unique_ptr<IRFunction>) const; }  class CompiledFunction {   virtual void execute() =0; } Refactoring steps:  Change transformPreLowering and friends to be const. Create a CompiledFunction sub-class per backend which holds the result of compiling a function. Move remaining temporary compilation state out of the Backend sub-classes into a locally defined class that only exists during compileFunction(). Remove the IRFunction  pointer from backend instances and the createBackend() function.  At this stage, the CompiledFunction sub-classes will still reference the original module, and their execute method can modify variables in the module."
339614556,pytorch/glow,1240,CLOSED,shareBuffers fails to merge chain of copies,,False,2018-07-09T21:31:33Z,2018-07-10T16:10:22Z,2018-07-10T16:10:22Z,qcolombet,1,https://github.com/pytorch/glow/issues/1240,"As found in #1209, our shareBuffers optimization fails to merge chain of copies. The problem is illustrated with the test case in #1237. Copy/pasting the analysis made in #1209: In a nutshell, our buffer optimization only looks at merging one segment at a time. In the case of the lowering of the load node, we have for the first time potentially more than one copy on a chain to a use (e.g., with the lowering of reshape(load)) . Now to illustrate the problem with chain of copy, let us consider: 1: a = copy b 2: c = copy a 3: = c We have the following segments: a = (1, 2); b = (-,1); c (2, 3) First we merge c and a: 1: a = copy b 2: a = copy a 3: = a Now the segments look like: a = (1, 2), (2, 3); b = (-,1) When considering merging a with b, we only consider updating the segment of a that encloses the segment of b, thus (1,2). The updated code looks like: 1: b = copy b 2: a = copy b 3: = a We don't update the old c segment and end up with a copy in 2 now. Interestingly, if you delete the useless copies as you go, you actually end up with incorrect code, e.g., for the previous example: 1: b = copy b ---2: a = copy b---- deleted 3: = a <--- a never defined This is because when we update the instruction, we don't preserve the last definition of the outgoing variable and given we don't update the uses not in the segment, they potentially reference an undefined variable. It looks like it works just by accident but maybe it was intended this way? Long story short we need to lift the one-segment-at-a-time limitation (maybe by merging the segments?)."
340339918,pytorch/glow,1255,CLOSED,OpenCL backend leaks memory,,False,2018-07-11T17:38:37Z,2018-07-12T05:07:14Z,2018-07-12T05:07:14Z,bertmaher,2,https://github.com/pytorch/glow/issues/1255,"I ran a build with LeakSanitizer enabled and it pointed to a few leaks. cmake -DGLOW_USE_SANITIZER=Address ~/src/glow export ASAN_OPTIONS=detect_leaks=1 ninja graphTest ./tests/graphTest  The leaks are of allocations inside OpenCL, but we should make sure we're not misusing the API. e.g., Indirect leak of 36 byte(s) in 1 object(s) allocated from:     #0 0x103024c33 in wrap_malloc (libclang_rt.asan_osx_dynamic.dylib:x86_64h+0x56c33)     #1 0x7fff7e6f38b2 in _Block_copy (libsystem_blocks.dylib:x86_64+0x8b2)     #2 0x7fff7e6f3b3d in _Block_object_assign (libsystem_blocks.dylib:x86_64+0xb3d)     #3 0x7fff7e6f38ef in _Block_copy (libsystem_blocks.dylib:x86_64+0x8ef)     #4 0x7fff7e66bfd3 in _dispatch_Block_copy (libdispatch.dylib:x86_64+0x1fd3)     #5 0x7fff7e683a07 in _dispatch_source_set_cancel_handler (libdispatch.dylib:x86_64+0x19a07)     #6 0x103023f9e in wrap_dispatch_source_set_cancel_handler (libclang_rt.asan_osx_dynamic.dylib:x86_64h+0x55f9e)     #7 0x7fff7867db1a in (anonymous namespace)::RunElsewhere::instance() (SkyLight:x86_64+0x23b1a)     #8 0x7fff787ba521 in __SLSInitialize_block_invoke (SkyLight:x86_64+0x160521)     #9 0x7fff7e66bd4f in _dispatch_client_callout (libdispatch.dylib:x86_64+0x1d4f)     #10 0x7fff7e66bd02 in dispatch_once_f (libdispatch.dylib:x86_64+0x1d02)     #11 0x7fff78828d08 in SLSMainConnectionID (SkyLight:x86_64+0x1ced08)     #12 0x7fff604e5c9a in gfxLoadPluginData (libGFXShared.dylib:x86_64+0xc9a)     #13 0x7fff5f30308a  (OpenCL:x86_64+0x2008a)     #14 0x7fff7e9309bd in __pthread_once_handler (libsystem_pthread.dylib:x86_64+0x39bd)     #15 0x7fff7e925eff in _os_once (libsystem_platform.dylib:x86_64+0xeff)     #16 0x7fff7e930958 in pthread_once (libsystem_pthread.dylib:x86_64+0x3958)     #17 0x7fff5f302e67  (OpenCL:x86_64+0x1fe67)     #18 0x7fff5f3034e1 in clGetDeviceIDs (OpenCL:x86_64+0x204e1)     #19 0x1003bee98 in glow::OCLBackend::OCLBackend() OpenCL.cpp:89     #20 0x1003bebda in glow::createOCLBackend() OpenCL.cpp:87     #21 0x10002395b in getConvNodeSize(glow::BackendKind) graphTest.cpp:408     #22 0x100024477 in Graph_disableUnrollingGroupConv_Test::TestBody() graphTest.cpp:438     #23 0x100268e1f in testing::Test::Run() gtest.cc     #24 0x10026c688 in testing::TestInfo::Run() gtest.cc:2654     #25 0x10026dc94 in testing::TestCase::Run() gtest.cc:2772     #26 0x10028e1c7 in testing::internal::UnitTestImpl::RunAllTests() gtest.cc:4677     #27 0x10028cfb5 in testing::UnitTest::Run() gtest.cc     #28 0x1002c7b3f in main gtest.h:2237     #29 0x7fff7e6a5114 in start (libdyld.dylib:x86_64+0x1114)"
340367389,pytorch/glow,1257,CLOSED,[CI jobs] More tests need to run in CI,help wanted,False,2018-07-11T19:05:14Z,2018-12-17T18:12:12Z,2018-12-17T18:12:12Z,rdzhabarov,1,https://github.com/pytorch/glow/issues/1257,"Glow contains a variety of validation tests:  Unit tests, these tests are run as part of the CI currently and verify inference as well as training Larger tests that exercise training/backpropagation (cifar10, mnist, ptb) and typically take a very long time to execute. The execution time can be tuned by introducing a dynamic number of iterations if needed. Inference on well known pre-trained models: resnet50, vgg19, squeezenet, shufflenet, etc. Model definitions that are in ONNX or Caffe2 format are required for those tests. You can check on how those models downloaded for ONNX and Caffe2. These tests do not assert current results against expected and used in a manual validation. Sample input/output look like       Model: resnet50/predict_net.pb      File: tests/images/imagenet/cat_285.png Result:285  The goal here is to introduce a script which allows running (3) on CI. Few things to consider before implementing:  Measure how much time it takes to download weights/models and run validation Depending on time, enable validation on every PR or as part of the daily travis cron job Create a script which makes test fail in case output mismatch with the expected output (run this on CI)  Important scenarios include AOT examples, which should be validated on the CI in a similar way as we propose to do for (3). AOT examples also require downloading weights and models."
340824966,pytorch/glow,1268,CLOSED,Graph partitioning for multi-device execution,,False,2018-07-12T22:51:05Z,2018-12-17T18:12:33Z,2018-12-17T18:12:32Z,bertmaher,1,https://github.com/pytorch/glow/issues/1268,"Partitioning a Function into multiple subgraphs breaks a lot of assumptions in our current architecture.  PR #1176 shows a proof-of-concept for the mechanics of partitioning, but I want to step back and figure out how this fits into the whole system. Let's consider the interfaces we currently have:  ExecutionEngine is configured with a particular Backend and knows how to compile a Function for it. Once compiled, EE can run a function with particular Variable-to-Tensor bindings. Internally to EE, Backend compiles an IRFunction, creating a CompiledFunction. CompiledFunction can execute itself.  It assumes Tensor bindings are performed externally (but see #1227 for an alternate design).  The main difficulty with partitioning is that it complicates the pipeline: Function->IRFunction->CompiledFunction->execute With partitioning, we have to decide where to split a Function into a DAG of Functions, and how to appropriately propagate the dependence information. Furthermore some of the choices we make will be backend specific.  The following scenarios could apply:  CPU execution in which each part is generated sequentially, and a higher-level Executor manages scheduling of parts onto threads CPU execution in which synchronization is compiled in to the graph Accelerator execution where synchronization generates inter-card DMA operations"
341715247,pytorch/glow,1283,CLOSED,Wrong scheduling because of the lack of memory dependencies,,False,2018-07-16T23:37:49Z,2018-07-23T15:52:10Z,2018-07-23T15:52:10Z,qcolombet,4,https://github.com/pytorch/glow/issues/1283,"Our graph does not model the memory dependencies explicitly. As a result, if we have a variable is written and read on different data paths, the scheduler may be unlucky and we read the wrong version of the variable.  Essentially, if you have:      A     / \ write read  The scheduler can produce either: write A read A or read A write A  Obviously this does not produce the same output. Glow intended semantic is that write should happen last, but with our current algorithm, this is actually possible to fool the scheduler not to do that.  I'm going to send a PR to show how we can fool the scheduler."
342125317,pytorch/glow,1288,CLOSED,Rename Pool Nodes and Instrs,good first issue,False,2018-07-17T23:35:53Z,2018-08-02T22:27:25Z,2018-08-02T22:27:24Z,artemrakhov-glow,1,https://github.com/pytorch/glow/issues/1288,"Our pooling nodes and instructions are named PoolAvg and PoolMax. Everywhere else in ML they are called AvgPool and MaxPool, respectively. It would be great to do a mechanical rename."
